steps,updates,minutes,decisions_per_s,eps_mean,loss,q_mean,games,practice_score,practice_level
33754928,2103435,43.51,1155,0.0718,0.30754,19.869,2413,16851.8,3.93
33794080,2105882,44.01,1304,0.0718,0.3088,19.925,2439,16644.5,3.84
33832752,2108299,44.51,1289,0.0718,0.31451,19.958,2464,16773.0,3.91
33876864,2111056,45.01,1470,0.0718,0.30914,19.841,2493,16219.1,3.8
33917776,2113613,45.52,1363,0.0718,0.31734,20.045,2520,16160.6,3.83
33960640,2116292,46.02,1428,0.0718,0.32051,20.066,2545,16827.1,3.98
34000016,2118753,46.55,1230,0.0718,0.3197,19.496,2567,16860.9,4.01
34042784,2121426,47.05,1425,0.0718,0.31443,19.756,2591,17586.8,4.11
34087088,2124195,47.55,1477,0.0718,0.30949,19.587,2620,17210.9,4.1
34129808,2126865,48.05,1424,0.0718,0.31057,19.717,2646,17289.6,4.07
34173456,2129593,48.55,1455,0.0718,0.31114,20.116,2673,17637.6,4.11
34215056,2132193,49.05,1386,0.0718,0.32179,19.834,2698,17534.7,4.09
34250960,2134437,49.55,1197,0.0718,0.329,19.893,2722,17132.3,3.96
34292688,2137045,50.05,1390,0.0718,0.31692,19.981,2750,16992.6,3.96
34334480,2139657,50.55,1392,0.0718,0.32102,19.998,2773,16909.9,3.96
34378880,2142432,51.05,1480,0.0718,0.32308,19.626,2800,16966.2,4.0
34421440,2145092,51.55,1418,0.0718,0.32258,19.877,2823,17754.4,4.2
34465408,2147840,52.05,1465,0.0718,0.32556,19.827,2854,17579.7,4.16
34501296,2150083,52.55,1195,0.0718,0.3193,19.706,2878,16646.4,3.94
34543456,2152718,53.05,1405,0.0718,0.30265,19.704,2904,16538.4,3.87
34586096,2155383,53.55,1421,0.0718,0.30182,19.764,2934,16248.1,3.8
34626272,2157894,54.05,1339,0.0718,0.30803,19.434,2958,16411.4,3.84
34670512,2160659,54.55,1475,0.0718,0.31164,19.81,2987,16160.1,3.82
34714432,2163404,55.05,1464,0.0718,0.31006,19.822,3015,16568.5,3.95
34754416,2165903,55.55,1333,0.0718,0.30448,19.911,3038,16662.6,3.94
34797136,2168573,56.05,1423,0.0718,0.299,19.834,3069,16534.2,3.94
34841648,2171355,56.55,1483,0.0718,0.3043,19.915,3095,16880.3,3.97
34885120,2174072,57.05,1448,0.0718,0.31091,19.807,3125,17008.8,3.96
34931520,2176972,57.55,1547,0.0718,0.30022,19.743,3151,16399.3,3.9
34976624,2179791,58.05,1503,0.0718,0.30513,20.281,3180,16918.2,3.98
35014128,2182135,58.55,1250,0.0718,0.29878,19.889,3206,17488.9,4.04
35057552,2184849,59.05,1446,0.0718,0.30549,19.825,3237,16785.7,3.95
35102576,2187663,59.55,1501,0.0718,0.31077,19.541,3262,16502.8,3.89
35145744,2190361,60.05,1439,0.0718,0.30569,19.651,3289,16378.7,3.91
35190080,2193132,60.55,1478,0.0718,0.31187,19.793,3320,16918.2,4.02
35232528,2195785,61.05,1415,0.0718,0.30754,19.199,3345,17041.5,3.92
35269392,2198089,61.55,1229,0.0718,0.29413,19.657,3370,16214.6,3.81
35314288,2200895,62.05,1496,0.0718,0.29994,19.662,3397,16529.3,3.84
35357376,2203588,62.55,1436,0.0718,0.30698,19.903,3424,17241.2,4.0
35401776,2206363,63.05,1480,0.0718,0.30148,19.678,3454,17063.5,3.96
35444400,2209027,63.55,1421,0.0718,0.30461,19.767,3483,16405.8,3.87
35489424,2211841,64.05,1501,0.0718,0.30865,19.792,3511,16766.2,3.91
35530352,2214399,64.55,1364,0.0718,0.30326,19.915,3540,16365.4,3.83
35573984,2217126,65.05,1454,0.0718,0.29901,19.866,3570,16395.0,3.83
35619744,2219986,65.55,1525,0.0718,0.29791,19.879,3598,16676.9,3.82
35662256,2222643,66.05,1417,0.0718,0.30846,20.335,3623,16924.5,3.91
35706768,2225425,66.55,1483,0.0718,0.30147,19.736,3651,17657.8,4.08
35750016,2228128,67.1,1308,0.0718,0.30836,19.861,3681,17273.2,4.02
35793152,2230824,67.6,1438,0.0718,0.29622,19.94,3708,16770.9,3.97
35836896,2233558,68.1,1458,0.0718,0.30065,20.027,3736,16580.1,3.91
35881088,2236320,68.6,1473,0.0718,0.31169,19.683,3764,17050.3,4.0
35925552,2239099,69.1,1482,0.0718,0.29854,20.047,3791,17264.3,4.02
35971184,2241951,69.6,1521,0.0718,0.2966,19.98,3823,16630.2,3.9
36009088,2244320,70.11,1263,0.0718,0.2974,20.073,3848,16577.3,3.87
36054432,2247154,70.61,1511,0.0718,0.29913,19.897,3871,16823.3,3.86
36098816,2249928,71.11,1479,0.0718,0.30709,20.067,3901,17317.4,3.94
36145312,2252834,71.61,1550,0.0718,0.30394,19.889,3928,17548.4,4.0
36191136,2255698,72.11,1527,0.0718,0.30504,20.352,3961,17363.5,4.0
36236176,2258513,72.61,1501,0.0718,0.29583,19.861,3989,16881.9,3.93
36271392,2260714,73.11,1174,0.0718,0.30412,20.19,4013,16479.4,3.87
36316400,2263527,73.61,1500,0.0718,0.30476,20.073,4040,16809.0,3.89
36362384,2266401,74.11,1533,0.0718,0.29954,19.99,4067,17944.5,4.08
36408816,2269303,74.61,1548,0.0718,0.29893,20.261,4096,17894.6,4.04
36454640,2272167,75.11,1527,0.0718,0.29565,20.084,4124,18129.8,4.05
36500016,2275003,75.66,1361,0.0718,0.30229,20.134,4155,17443.0,3.9
36546032,2277879,76.16,1534,0.0718,0.31631,20.093,4184,17415.1,3.97
36589792,2280614,76.66,1459,0.0718,0.30979,19.876,4212,17350.0,3.96
36634176,2283388,77.16,1479,0.0718,0.31074,20.126,4242,15909.4,3.72
36679248,2286205,77.66,1502,0.0718,0.30467,19.987,4269,16702.6,3.87
36721456,2288843,78.16,1406,0.0718,0.3096,20.329,4295,16368.8,3.86
36756208,2291015,78.66,1158,0.0718,0.307,20.138,4320,16692.6,3.96
36797392,2293589,79.16,1372,0.0718,0.31464,20.343,4345,17425.7,4.07
36839600,2296227,79.66,1406,0.0718,0.31474,19.963,4369,17551.6,4.09
36882864,2298931,80.16,1442,0.0718,0.31107,19.92,4394,18082.5,4.14
36924880,2301557,80.66,1400,0.0718,0.31682,19.965,4422,17856.4,4.08
36966272,2304144,81.16,1380,0.0718,0.32247,20.15,4447,17320.2,4.04
37004704,2306546,81.66,1281,0.0718,0.30604,20.405,4472,17041.5,4.04
37048416,2309278,82.16,1457,0.0718,0.31232,20.261,4500,16810.0,4.03
37090528,2311910,82.66,1403,0.0718,0.32764,20.421,4525,16929.8,4.04
37132944,2314561,83.16,1413,0.0718,0.32056,19.913,4553,16731.8,3.96
37170256,2316893,83.66,1243,0.0718,0.30887,20.157,4576,17262.6,4.06
37208720,2319297,84.16,1282,0.0718,0.30395,20.354,4601,16749.3,3.93
37248256,2321768,84.66,1318,0.0718,0.29573,20.488,4628,16824.4,3.97
37279232,2323704,85.16,1032,0.0718,0.29755,20.142,4646,16527.8,3.94
37318880,2326182,85.66,1321,0.0718,0.30353,20.441,4673,16009.4,3.8
37361248,2328830,86.16,1412,0.0718,0.31323,19.926,4702,16033.4,3.79
37399104,2331196,86.66,1262,0.0718,0.31829,19.983,4722,16766.3,3.94
37438032,2333629,87.16,1297,0.0718,0.32115,20.182,4746,17132.7,4.02
37482640,2336417,87.66,1486,0.0718,0.31335,19.964,4773,17240.3,4.08
37518528,2338660,88.16,1196,0.0718,0.31336,19.953,4798,17638.5,4.14
37563984,2341501,88.66,1515,0.0718,0.29633,19.92,4825,17134.1,4.06
37609936,2344373,89.16,1532,0.0718,0.30003,20.087,4855,16755.0,3.94
37654848,2347180,89.66,1497,0.0718,0.29163,19.654,4885,16895.6,3.93
37698912,2349934,90.16,1469,0.0718,0.29259,20.042,4916,16800.5,3.89
37744016,2352753,90.66,1503,0.0718,0.29329,20.153,4945,16280.0,3.74
37782416,2355153,91.16,1280,0.0718,0.30166,20.2,4970,16747.3,3.87
37824928,2357810,91.66,1417,0.0718,0.303,20.263,5000,16505.9,3.82
37869408,2360590,92.16,1483,0.0718,0.3131,19.793,5026,16593.3,3.88
37917216,2363578,92.66,1593,0.0718,0.30878,19.996,5056,16351.6,3.83
37962080,2366382,93.16,1495,0.0718,0.30607,20.171,5088,16454.5,3.85
38000496,2368783,93.66,1280,0.0718,0.30851,19.956,5107,16813.3,3.94
38048384,2371776,94.16,1596,0.0718,0.29649,20.251,5145,16653.8,3.86
38090656,2374418,94.66,1409,0.0718,0.30064,20.294,5168,16237.2,3.79
38136240,2377267,95.16,1519,0.0718,0.29469,20.226,5202,17412.5,4.0
38182880,2380182,95.66,1554,0.0718,0.29511,20.172,5230,16765.7,3.92
38226016,2382878,96.16,1437,0.0718,0.30258,20.323,5255,17881.2,4.15
38264592,2385289,96.66,1286,0.0718,0.30254,20.071,5280,17310.6,4.03
38308480,2388032,97.17,1462,0.0718,0.30702,20.353,5307,17097.4,4.0
38353312,2390834,97.67,1494,0.0718,0.30024,19.899,5334,17509.0,4.1
38396880,2393557,98.17,1452,0.0718,0.30892,20.506,5363,16945.2,4.03
38440752,2396299,98.67,1462,0.0718,0.30671,20.252,5391,16970.1,4.01
38484448,2399030,99.17,1456,0.0718,0.30115,20.645,5421,16544.3,3.88
38523216,2401453,99.67,1292,0.0718,0.30106,20.241,5443,17060.3,3.96
38565600,2404102,100.17,1413,0.0718,0.31193,20.561,5476,16102.6,3.83
38608832,2406804,100.67,1441,0.0718,0.30661,20.34,5501,16686.3,3.9
38652544,2409536,101.17,1457,0.0718,0.31038,20.218,5529,16773.9,3.98
38696080,2412257,101.67,1451,0.0718,0.30274,20.508,5559,15899.8,3.78
38739248,2414955,102.17,1439,0.0718,0.29981,20.703,5588,16977.8,3.94
38776240,2417267,102.67,1232,0.0718,0.29363,20.381,5613,17158.5,3.98
38820656,2420043,103.17,1480,0.0718,0.29977,20.704,5639,17096.6,3.95
38864016,2422753,103.67,1445,0.0718,0.31001,20.226,5666,17389.3,4.05
38907808,2425490,104.17,1460,0.0718,0.31269,20.184,5690,16935.3,4.0
38952144,2428261,104.67,1478,0.0718,0.3086,20.339,5718,17528.7,4.12
38995600,2430977,105.17,1448,0.0718,0.31018,20.214,5747,17317.4,4.09
39032944,2433311,105.67,1245,0.0718,0.31126,20.314,5773,17237.4,4.01
39077760,2436112,106.17,1494,0.0718,0.29939,20.199,5802,16420.6,3.88
39122752,2438924,106.67,1500,0.0718,0.29542,20.348,5829,16342.8,3.88
39165952,2441624,107.17,1440,0.0718,0.29948,20.028,5854,16170.6,3.9
39210544,2444411,107.67,1486,0.0718,0.29183,20.485,5888,16548.3,3.96
39250016,2446878,108.2,1241,0.0718,0.2931,20.526,5914,16766.9,3.98
39291152,2449449,108.7,1371,0.0718,0.29048,20.429,5942,16317.5,3.9
39331232,2451954,109.2,1336,0.0718,0.2978,20.04,5962,16506.6,3.92
39370432,2454404,109.7,1307,0.0718,0.30078,20.075,5987,17096.0,4.03
39411312,2456959,110.2,1363,0.0718,0.2995,20.342,6014,16825.7,3.95
39452880,2459557,110.7,1385,0.0718,0.30733,20.09,6036,17814.1,4.1
39492464,2462031,111.2,1319,0.0718,0.31511,20.269,6056,18153.2,4.2
39529424,2464341,111.7,1232,0.0718,0.32272,20.108,6081,17865.5,4.14
39571696,2466983,112.2,1409,0.0718,0.31224,20.157,6106,17965.1,4.18
39612688,2469545,112.7,1366,0.0718,0.31831,20.256,6132,17751.7,4.21
39651184,2471951,113.2,1283,0.0718,0.31348,20.26,6159,16681.7,4.03
39692976,2474563,113.7,1393,0.0718,0.31975,20.247,6186,17340.4,4.14
39733808,2477115,114.2,1361,0.0718,0.31621,20.256,6209,16515.9,3.95
39764800,2479052,114.7,1033,0.0718,0.31893,19.921,6229,16723.2,3.94
39809376,2481838,115.2,1486,0.0718,0.31482,20.2,6257,17031.4,4.02
39852992,2484564,115.7,1454,0.0718,0.3002,20.465,6284,16883.3,3.99
39895184,2487201,116.2,1406,0.0718,0.29462,20.239,6308,17439.4,4.09
39937376,2489838,116.7,1406,0.0718,0.30816,20.479,6332,17367.6,4.1
39980992,2492564,117.2,1454,0.0718,0.31205,20.47,6358,18033.8,4.1
40021104,2495071,117.7,1337,0.0718,0.31156,20.262,6387,18455.5,4.16
40064256,2497768,118.2,1438,0.0718,0.31064,20.501,6411,18027.3,4.12
40109344,2500586,118.7,1503,0.0718,0.31369,20.468,6443,17441.0,4.04
40153472,2503344,119.2,1470,0.0718,0.31098,20.361,6472,16620.9,3.92
40198800,2506177,119.7,1511,0.0718,0.30498,20.392,6500,16244.5,3.89
40243552,2508974,120.2,1492,0.0718,0.29995,20.395,6527,15698.1,3.79
40280528,2511285,120.7,1232,0.0718,0.30689,20.325,6552,16282.0,3.89
40323456,2513968,121.2,1430,0.0718,0.31604,20.28,6582,16945.5,3.91
40368688,2516795,121.7,1508,0.0718,0.30674,20.277,6611,16887.3,3.91
40415264,2519706,122.2,1552,0.0718,0.2999,20.448,6640,16393.2,3.78
40459760,2522487,122.7,1483,0.0718,0.30559,20.253,6670,16381.6,3.84
40500016,2525003,123.23,1262,0.0718,0.29668,20.316,6697,16330.4,3.89
40543904,2527746,123.73,1463,0.0718,0.30705,20.462,6727,16498.7,3.87
40588400,2530527,124.23,1483,0.0718,0.30057,20.45,6757,16404.9,3.82
40632688,2533295,124.73,1476,0.0718,0.30938,20.441,6786,16169.0,3.78
40675776,2535988,125.23,1436,0.0718,0.31794,20.521,6811,16334.3,3.84
40721488,2538845,125.73,1524,0.0718,0.31998,20.268,6840,17296.0,4.04
40760224,2541266,126.23,1291,0.0718,0.3104,20.087,6861,17127.2,4.05
40800400,2543777,126.73,1339,0.0718,0.29855,19.948,6890,17407.6,4.12
40843952,2546499,127.23,1451,0.0718,0.30192,20.577,6914,17324.7,4.09
40886192,2549139,127.73,1408,0.0718,0.30506,20.552,6941,16938.2,4.02
40930512,2551909,128.23,1477,0.0718,0.30413,20.211,6964,17466.3,4.11
40976384,2554776,128.73,1529,0.0718,0.31012,20.278,6994,18251.0,4.22
41013552,2557099,129.23,1239,0.0718,0.29771,20.293,7015,17828.5,4.13
41058896,2559933,129.73,1511,0.0718,0.29877,20.399,7046,17613.7,4.06
41103792,2562739,130.23,1496,0.0718,0.31367,20.52,7075,16751.8,3.91
41146800,2565427,130.73,1433,0.0718,0.31907,20.161,7104,16555.8,3.9
41192000,2568252,131.23,1506,0.0718,0.30965,20.172,7134,16422.5,3.86
41233424,2570841,131.73,1380,0.0718,0.30925,20.094,7157,16228.9,3.83
41272320,2573272,132.23,1296,0.0718,0.30328,20.198,7181,17084.5,4.0
41312832,2575804,132.73,1350,0.0718,0.30079,20.415,7208,16546.0,3.95
41356672,2578544,133.23,1461,0.0718,0.30464,20.57,7238,16155.1,3.85
41398672,2581169,133.73,1400,0.0718,0.31387,20.435,7264,16180.9,3.89
41443504,2583971,134.23,1494,0.0718,0.30325,20.32,7294,15998.4,3.85
41488448,2586780,134.73,1498,0.0718,0.30035,20.428,7322,17039.1,4.05
41527808,2589240,135.23,1312,0.0718,0.3063,20.41,7345,17573.4,4.17
41573216,2592078,135.73,1513,0.0718,0.3029,20.315,7371,17032.7,4.05
41620272,2595019,136.23,1568,0.0718,0.30617,20.669,7403,17083.1,4.05
41666320,2597897,136.73,1535,0.0718,0.31045,20.662,7431,16844.6,4.01
41710928,2600685,137.23,1487,0.0718,0.31404,20.401,7455,16753.0,4.01
41750016,2603128,137.75,1258,0.0718,0.30667,20.703,7480,17371.8,4.15
41792576,2605788,138.25,1418,0.0718,0.30864,20.486,7506,17645.9,4.2
41837088,2608570,138.75,1483,0.0718,0.2998,20.58,7536,18029.1,4.24
41881504,2611346,139.25,1480,0.0718,0.30651,20.421,7561,17878.0,4.25
41925984,2614126,139.75,1482,0.0718,0.30508,20.47,7587,17242.6,4.14
41972304,2617021,140.25,1544,0.0718,0.30806,20.236,7614,17326.6,4.18
42010432,2619404,140.75,1271,0.0718,0.29544,20.436,7635,17488.8,4.24
42055520,2622222,141.25,1503,0.0718,0.30067,20.437,7663,17272.5,4.19
42099776,2624988,141.75,1475,0.0718,0.29368,20.299,7695,17238.8,4.11
42144064,2627756,142.25,1476,0.0718,0.30283,20.158,7722,17018.5,4.04
42188528,2630535,142.75,1482,0.0718,0.30397,20.073,7751,16250.5,3.86
42231664,2633231,143.25,1438,0.0718,0.29268,20.714,7780,16279.9,3.83
42269888,2635620,143.75,1274,0.0718,0.28468,20.61,7804,16545.2,3.9
42314928,2638435,144.25,1501,0.0718,0.29839,20.984,7830,16806.6,3.99
42359296,2641208,144.75,1479,0.0718,0.29515,20.585,7862,16319.0,3.91
42404304,2644021,145.25,1500,0.0718,0.30065,20.487,7888,16662.6,3.99
42450592,2646914,145.75,1543,0.0718,0.29587,20.584,7915,16699.0,4.02
42495424,2649716,146.25,1494,0.0718,0.30222,20.593,7947,16489.1,3.96
42534752,2652174,146.75,1311,0.0718,0.2991,20.532,7973,17041.6,4.04
42578624,2654916,147.25,1462,0.0718,0.2947,20.65,8003,16282.7,3.9
42624016,2657753,147.75,1513,0.0718,0.30151,20.545,8027,16770.8,3.98
42669328,2660585,148.25,1510,0.0718,0.29859,20.534,8056,17171.6,4.05
42714992,2663439,148.75,1522,0.0718,0.29619,20.881,8085,16970.0,4.03
42750016,2665628,149.33,1015,0.0718,0.30894,20.871,8109,17182.6,4.1
42783312,2667709,149.83,1110,0.0718,0.3086,20.651,8130,16706.2,4.03
42817616,2669853,150.33,1143,0.0718,0.30428,20.703,8149,17464.1,4.15
42857232,2672329,150.83,1320,0.0718,0.30544,20.656,8173,16600.7,3.97
42891712,2674484,151.33,1149,0.0718,0.31111,20.505,8198,16522.7,3.94
42928768,2676800,151.83,1235,0.0718,0.31009,20.822,8221,16556.3,3.89
42963168,2678950,152.33,1146,0.0718,0.30955,20.63,8244,16882.9,3.93
43000016,2681253,152.87,1145,0.0718,0.31269,20.377,8267,17124.7,3.97
43044224,2684016,153.37,1473,0.0718,0.3061,20.428,8296,16760.2,3.93
43084448,2686530,153.87,1340,0.0718,0.32403,20.655,8321,16906.2,3.98
43128928,2689310,154.37,1483,0.0718,0.31807,20.265,8353,16671.6,3.96
43173824,2692116,154.87,1496,0.0718,0.30417,20.584,8381,16218.4,3.86
43217616,2694853,155.37,1459,0.0718,0.31168,20.724,8413,15743.6,3.78
43255120,2697197,155.87,1250,0.0718,0.30897,20.722,8435,15738.5,3.78
43302256,2700143,156.37,1571,0.0718,0.33023,20.665,8462,15787.8,3.82
43348528,2703035,156.87,1542,0.0718,0.31828,20.469,8492,17014.7,4.05
43393936,2705873,157.37,1513,0.0718,0.30165,20.258,8517,17486.1,4.1
43437968,2708625,157.87,1467,0.0718,0.30506,20.217,8545,17828.4,4.18
43481088,2711320,158.37,1437,0.0718,0.30131,20.29,8573,17138.8,4.07
43518128,2713635,158.87,1234,0.0718,0.30567,20.706,8599,16831.8,4.02
43561568,2716350,159.37,1448,0.0718,0.3038,20.458,8628,15730.6,3.8
43604864,2719056,159.87,1442,0.0718,0.31013,20.457,8653,15488.7,3.79
43650736,2721923,160.37,1529,0.0718,0.30778,20.633,8684,15836.1,3.85
43697440,2724842,160.87,1556,0.0718,0.30585,20.197,8715,16409.7,3.91
43743984,2727751,161.37,1551,0.0718,0.31044,20.321,8744,17343.1,3.97
43784464,2730281,161.87,1349,0.0718,0.30742,20.237,8770,16802.6,3.86
43832448,2733280,162.37,1599,0.0718,0.30509,20.3,8795,17176.5,3.95
43879120,2736197,162.87,1556,0.0718,0.307,20.535,8826,18409.6,4.13
43920864,2738806,163.37,1391,0.0718,0.29951,20.516,8851,18140.0,4.11
43963552,2741474,163.87,1423,0.0718,0.29588,20.539,8875,18238.3,4.14
44000640,2743792,164.37,1236,0.0718,0.29169,20.212,8902,17694.0,4.0
44044064,2746506,164.87,1447,0.0718,0.30382,20.263,8926,16872.2,3.92
44084224,2749016,165.37,1339,0.0718,0.29901,20.456,8954,17116.8,3.99
44126736,2751673,165.87,1417,0.0718,0.30179,20.403,8983,16561.9,3.86
44172848,2754555,166.37,1537,0.0718,0.30036,20.17,9014,16750.3,3.92
44219520,2757472,166.87,1555,0.0718,0.30105,20.307,9043,16338.8,3.79
44259088,2759945,167.37,1319,0.0718,0.29976,20.414,9067,16224.0,3.8
44306816,2762928,167.87,1591,0.0718,0.30564,20.51,9100,16709.8,3.9
44353200,2765827,168.37,1546,0.0718,0.30825,20.527,9129,17254.2,4.02
44401344,2768836,168.87,1604,0.0718,0.30049,20.195,9155,16928.2,4.01
44443856,2771493,169.37,1417,0.0718,0.29915,20.535,9188,16513.2,3.97
44489616,2774353,169.87,1525,0.0718,0.29299,20.399,9215,16754.7,4.01
44528464,2776781,170.37,1295,0.0718,0.30845,20.594,9243,16385.7,3.91
44573440,2779592,170.87,1499,0.0718,0.31584,20.376,9270,16722.0,3.95
44616144,2782261,171.37,1423,0.0718,0.30662,20.449,9293,17000.2,3.98
44659840,2784992,171.87,1456,0.0718,0.30434,20.313,9319,17151.0,4.03
44704928,2787810,172.37,1503,0.0718,0.30788,20.468,9352,18326.5,4.26
44747056,2790443,172.87,1404,0.0718,0.30915,20.615,9376,17377.7,4.07
44784336,2792773,173.37,1243,0.0718,0.31389,20.274,9399,17072.5,3.97
44829584,2795601,173.87,1508,0.0718,0.3069,20.906,9428,17390.9,3.96
44875568,2798475,174.37,1532,0.0718,0.31544,20.574,9454,17678.0,3.97
44920816,2801303,174.87,1508,0.0718,0.30832,20.768,9482,17441.3,3.97
44964000,2804002,175.37,1439,0.0718,0.32005,20.297,9511,17620.7,4.06
45002832,2806429,175.87,1294,0.0718,0.30975,20.706,9537,17082.1,3.98
45044304,2809021,176.37,1382,0.0718,0.31068,20.694,9564,16972.0,3.97
45090016,2811878,176.87,1524,0.0718,0.30051,20.717,9592,16935.6,3.92
45134944,2814686,177.37,1498,0.0718,0.29636,20.338,9624,16809.0,3.92
45177824,2817366,177.87,1429,0.0718,0.30073,20.64,9649,15863.6,3.7
45221344,2820086,178.37,1451,0.0718,0.30554,20.298,9679,17178.3,3.88
45260384,2822526,178.87,1301,0.0718,0.30846,20.567,9702,17069.5,3.84
45306368,2825400,179.37,1533,0.0718,0.30844,20.573,9733,17295.8,3.97
45350768,2828175,179.87,1480,0.0718,0.30084,20.426,9761,16556.0,3.89
45395168,2830950,180.37,1479,0.0718,0.29253,20.687,9791,16488.8,3.93
45440480,2833782,180.87,1510,0.0718,0.30182,20.317,9815,16751.8,3.92
45484688,2836545,181.37,1474,0.0718,0.31072,20.503,9844,17645.4,4.08
45523440,2838967,181.87,1292,0.0718,0.30209,20.204,9875,17181.9,3.97
45570112,2841884,182.37,1556,0.0718,0.29865,20.653,9909,16051.3,3.72
45616016,2844753,182.87,1530,0.0718,0.30064,20.378,9941,15300.1,3.59
45661536,2847598,183.37,1517,0.0718,0.29283,20.57,9971,15457.6,3.61
45706480,2850407,183.87,1498,0.0718,0.2995,20.409,10002,16143.3,3.72
45750016,2853128,184.42,1317,0.0718,0.29902,20.124,10029,16500.3,3.81
45796576,2856038,184.92,1552,0.0718,0.30505,20.454,10057,16617.7,3.84
45842592,2858914,185.42,1534,0.0718,0.30858,20.322,10085,16654.1,3.83
45888288,2861770,185.92,1523,0.0718,0.31624,20.293,10116,17312.1,3.97
45935168,2864700,186.42,1562,0.0718,0.30696,20.425,10146,16749.3,3.87
45981344,2867586,186.92,1539,0.0718,0.30089,20.425,10174,16775.6,3.94
46020704,2870046,187.42,1312,0.0718,0.32287,20.217,10198,16570.3,3.94
46067696,2872983,187.92,1566,0.0718,0.31413,20.482,10229,16534.6,3.94
46114992,2875939,188.42,1576,0.0718,0.31069,20.074,10254,17420.2,3.99
46159888,2878745,188.92,1496,0.0718,0.29616,20.211,10281,17713.8,4.07
46205648,2881605,189.42,1525,0.0718,0.29981,20.416,10307,18106.5,4.1
46246832,2884179,189.92,1372,0.0718,0.30584,20.128,10336,17839.5,4.11
46284032,2886504,190.42,1240,0.0718,0.28955,20.201,10359,17854.5,4.11
46328592,2889289,190.92,1485,0.0718,0.28507,20.538,10388,17729.1,4.06
46373952,2892124,191.42,1512,0.0718,0.2919,20.217,10415,17328.0,3.98
46417696,2894858,191.92,1458,0.0718,0.29273,20.44,10443,17589.5,4.03
46462304,2897646,192.42,1487,0.0718,0.29766,19.991,10474,16999.3,3.92
46500016,2900003,192.93,1253,0.0718,0.31799,20.256,10498,16887.4,3.89
46544736,2902798,193.43,1491,0.0718,0.30322,20.211,10529,16587.3,3.79
46589312,2905584,193.93,1486,0.0718,0.30563,20.497,10556,16968.6,3.83
46632928,2908310,194.43,1454,0.0718,0.29896,20.363,10584,16622.8,3.78
46679040,2911192,194.93,1537,0.0718,0.30181,20.328,10617,16329.1,3.77
46725936,2914123,195.43,1563,0.0718,0.30989,20.326,10646,16972.8,3.91
46766080,2916632,195.93,1338,0.0718,0.30514,20.588,10671,16258.5,3.79
46812208,2919515,196.43,1537,0.0718,0.30297,20.62,10700,17006.8,3.97
46858096,2922383,196.93,1529,0.0718,0.3015,20.207,10733,16757.6,3.94
46903024,2925191,197.43,1497,0.0718,0.31767,20.449,10760,16140.4,3.8
46950880,2928182,197.93,1595,0.0718,0.32555,20.239,10792,16258.5,3.82
46997072,2931069,198.43,1539,0.0718,0.32919,20.108,10818,16875.8,3.96
47037376,2933588,198.93,1343,0.0718,0.31198,20.128,10845,17494.9,4.07
47082112,2936384,199.43,1491,0.0718,0.3197,19.954,10871,17491.8,4.1
47126688,2939170,199.93,1486,0.0718,0.30945,20.238,10900,17571.8,4.14
47170880,2941932,200.43,1473,0.0718,0.30602,20.204,10928,16676.5,3.96
47215696,2944733,200.93,1493,0.0718,0.30516,20.101,10954,16803.6,3.99
47255760,2947237,201.43,1335,0.0718,0.30266,20.515,10981,17235.2,4.06
47300912,2950059,201.93,1505,0.0718,0.30572,20.124,11009,17023.5,4.02
47347136,2952948,202.43,1540,0.0718,0.31199,19.943,11040,16674.9,3.96
47393856,2955868,202.93,1557,0.0718,0.32227,19.988,11069,16813.9,3.95
47440096,2958758,203.43,1541,0.0718,0.31971,20.284,11097,17169.6,4.0
47488048,2961755,203.93,1598,0.0718,0.32409,20.116,11130,17234.2,3.99
47527456,2964218,204.43,1313,0.0718,0.30392,19.982,11156,17086.4,4.02
47552976,2965813,204.93,844,0.0718,0.30794,20.292,11169,17046.6,4.03
47583824,2967741,205.43,1028,0.0718,0.31581,20.236,11191,16577.9,3.95
47610944,2969436,205.93,904,0.0718,0.31936,20.31,11209,16198.7,3.91
47658432,2972404,206.43,1583,0.0718,0.31032,20.304,11240,16574.3,3.92
47680592,2973789,206.93,739,0.0718,0.29472,20.239,11253,16653.8,3.9
47695648,2974730,207.43,502,0.0718,0.29994,20.246,11264,16244.8,3.81
47709264,2975581,207.93,452,0.0718,0.30063,20.311,11274,16061.5,3.73
47723856,2976493,208.43,486,0.0718,0.30864,20.0,11282,16591.0,3.83
47746080,2977882,208.93,741,0.0718,0.30658,20.402,11294,16820.0,3.87
47783328,2980210,209.43,1241,0.0718,0.31279,20.304,11315,17193.3,3.96
47830144,2983136,209.93,1560,0.0718,0.30808,20.29,11346,17305.0,4.07
47837216,2983578,210.44,235,0.0718,0.29972,19.348,11350,17337.4,4.07
47872400,2985777,210.94,1173,0.0718,0.31249,20.338,11375,17203.8,4.06
47913232,2988329,211.44,1361,0.0718,0.30459,20.347,11403,17044.0,3.97
47951680,2990732,211.94,1281,0.0718,0.31684,20.373,11426,16685.3,3.83
47992992,2993314,212.44,1377,0.0718,0.31459,20.506,11451,16922.8,3.87
48030848,2995680,212.94,1262,0.0718,0.30631,20.086,11474,16941.3,3.83
48076368,2998525,213.44,1517,0.0718,0.32074,20.551,11506,17408.1,3.96
